newid;admin2;month;year;amount;comm;ym;_freq;fatalities;conflict;battles;explosions;protests;riots;strategic_developments;va_civilians;remit;pop;logpop;freq;lag1conf;lag2conf;lag1exp;lag2exp;lag1battles;lag2battles;lag1sd;lag2sd;lag1va;lag2va;pcode;rfe;ndvi;precipitation;tdi;vdi;cdi;logcdi;logpdi;district_avg;temp;temp_anomaly;drought_category;drought_dummy;normal;conflict_affected;dconflict8;event;sd;yd;dconflict;dexp3;dbattles;sdummy;dva3;violent;violent1;_est_first;_est_second
48;Qardho;6;2020;169430;6592,7;2020m6;476;0;0;0;0;0;0;0;0;12,04019;64346;11,07203;6,165418;0;1;0;0;0;1;0;0;0;0;1606;2,808;0,175667;1,64;0,76;1,65;1,42;0,3506568;0,4946962;39,0317;39,0155;-0,0161934;4;0;1;1;0;0;0;725;0;0;0;0;0;0;0;1;1
48;Qardho;7;2020;141418;5959,03;2020m7;521;0;0;0;0;0;0;0;0;11,85948;64346;11,07203;6,25575;0;0;0;0;0;0;0;0;0;0;1606;5,658;0,135;1,83;0,48;1,53;1,49;0,3987761;0,604316;39,0317;38,542;-0,4896851;4;0;1;1;0;0;0;726;0;0;0;0;0;0;0;1;1
48;Qardho;8;2020;108023;4653,74;2020m8;417;0;0;0;0;0;0;0;0;11,5901;64346;11,07203;6,033086;0;0;0;0;0;0;0;0;0;0;1606;19,95;0,133667;2,52;0,45;1,41;2,01;0,6981347;0,9242589;39,0317;38,3622;-0,6694489;4;0;1;1;0;0;0;727;0;0;0;0;0;0;0;1;1
48;Qardho;9;2020;128331;4941,96;2020m9;388;0;0;0;0;0;0;0;0;11,76237;64346;11,07203;5,961005;0;0;0;0;0;0;0;0;0;0;1606;23,697;0,139333;2,1;0,52;1,35;1,71;0,5364934;0,7419373;39,0317;41,3879;2,35622;4;0;1;1;0;0;0;728;0;0;0;0;0;0;0;1;1
48;Qardho;10;2020;131527;4957,8;2020m10;397;0;0;0;0;0;0;0;0;11,78697;64346;11,07203;5,983936;0;0;0;0;0;0;0;0;0;0;1606;17,293;0,162667;1,33;0,48;1,4;1,11;0,10436;0,285179;39,0317;46,1733;7,141644;4;0;1;1;0;0;0;729;0;0;0;0;0;0;0;1;1
48;Qardho;11;2020;139848;5221,97;2020m11;367;0;0;0;0;0;0;0;0;11,84831;64346;11,07203;5,905362;0;0;0;0;0;0;0;0;0;0;1606;11,086;0,148;1,15;0,5;1,21;0,99;-0,0100503;0,1397619;39,0317;40,0759;1,04422;4;0;0;1;0;0;0;730;0;0;0;0;0;0;0;1;1
48;Qardho;12;2020;144949;5101,63;2020m12;425;0;1;0;0;1;0;0;0;11,88414;64346;11,07203;6,052089;0;0;0;0;0;0;0;0;0;0;1606;0,243;0,153;0,8;0,8;1,16;0,8;-0,2231435;-0,2231435;39,0317;35,3266;-3,705051;3;0;0;1;0;0;0;731;1;0;0;0;0;0;0;1;1
48;Qardho;1;2021;185947;6435,46;2021m1;456;0;1;0;0;1;0;0;0;12,13322;64346;11,07203;6,122493;1;0;0;0;0;0;0;0;0;0;1606;0,187369;0,147;0,83;0,99;1,19;0,87;-0,1392621;-0,1863296;39,0317;34,7243;-4,307354;3;0;0;1;0;0;0;732;1;0;0;0;0;0;0;1;1
48;Qardho;2;2021;246363;5704,19;2021m2;385;0;0;0;0;0;0;0;0;12,41456;64346;11,07203;5,953243;1;1;0;0;0;0;0;0;0;0;1606;0,577222;0,139;0,96;1,11;1,43;1;0;-0,040822;39,0317;37,5321;-1,499565;3;0;0;1;0;0;0;733;0;0;0;0;0;0;0;1;1
48;Qardho;3;2021;99519,1;4390,39;2021m3;441;0;0;0;0;0;0;0;0;11,50811;64346;11,07203;6,089045;0;1;0;0;0;0;0;0;0;0;1606;3,76547;0,130667;0,87;0,99;1,24;0,9;-0,1053605;-0,1392621;39,0317;42,3488;3,31707;3;0;0;1;0;0;0;734;0;0;0;0;0;0;0;1;1
48;Qardho;4;2021;195593;6668,88;2021m4;561;0;0;0;0;0;0;0;0;12,18379;64346;11,07203;6,329721;0;0;0;0;0;0;0;0;0;0;1606;23,335;0,133;1,15;1,08;0,97;1,13;0,1222176;0,1397619;39,0317;44,0251;4,993443;4;0;1;1;0;0;0;735;0;0;0;0;0;0;0;1;1
48;Qardho;5;2021;204475;6032,35;2021m5;549;0;0;0;0;0;0;0;0;12,2282;64346;11,07203;6,308098;0;0;0;0;0;0;0;0;0;0;1606;28,387;0,177;0,88;1,08;1,01;0,93;-0,0725707;-0,1278334;39,0317;39,3956;0,3639145;3;0;0;1;0;0;0;736;0;0;0;0;0;0;0;1;1
48;Qardho;6;2021;111339;4423,12;2021m6;359;0;0;0;0;0;0;0;0;11,62033;64346;11,07203;5,883322;0;0;0;0;0;0;0;0;0;0;1606;1,96626;0,167663;0,75;1,05;1,25;0,82;-0,198451;-0,2876821;39,0317;38,0757;-0,9560318;2;1;0;1;0;0;0;737;0;0;0;0;0;0;0;1;1
48;Qardho;7;2021;188368;5370,98;2021m7;421;0;0;0;0;0;0;0;0;12,14615;64346;11,07203;6,042633;0;0;0;0;0;0;0;0;0;0;1606;0,871;0,131;0,57;0,83;1,38;0,64;-0,4462871;-0,5621189;39,0317;35,663;-3,368713;2;1;0;1;0;0;0;738;0;0;0;0;0;0;0;1;1
48;Qardho;8;2021;92265;3641,17;2021m8;341;0;0;0;0;0;0;0;0;11,43242;64346;11,07203;5,831882;0;0;0;0;0;0;0;0;0;0;1606;10,09;0,133333;0,92;0,82;1,3;0,9;-0,1053605;-0,0833816;39,0317;37,1074;-1,924252;3;0;0;1;0;0;0;739;0;0;0;0;0;0;0;1;1
48;Qardho;9;2021;78245,1;3112,94;2021m9;278;0;0;0;0;0;0;0;0;11,2676;64346;11,07203;5,627621;0;0;0;0;0;0;0;0;0;0;1606;15,64;0,137667;1,24;1,04;1,26;1,19;0,1739534;0,2151114;39,0317;40,1639;1,132252;4;0;1;1;0;0;0;740;0;0;0;0;0;0;0;1;1
48;Qardho;10;2021;75520,3;3095,05;2021m10;299;0;0;0;0;0;0;0;0;11,23216;64346;11,07203;5,700444;0;0;0;0;0;0;0;0;0;0;1606;27,25;0,17;1,07;1,1;1,37;1,07;0,0676587;0,0676587;39,0317;40,47;1,438305;4;0;1;1;0;0;0;741;0;0;0;0;0;0;0;1;1
48;Qardho;11;2021;66325,8;2553,86;2021m11;263;0;0;0;0;0;0;0;0;11,10233;64346;11,07203;5,572154;0;0;0;0;0;0;0;0;0;0;1606;2,36;0,16;0,85;1,08;1,4;0,91;-0,0943106;-0,1625189;39,0317;40,64;1,608303;3;0;0;1;0;0;0;742;0;0;0;0;0;0;0;1;1
48;Qardho;12;2021;103841;3513,57;2021m12;270;0;0;0;0;0;0;0;0;11,55062;64346;11,07203;5,598422;0;0;0;0;0;0;0;0;0;0;1606;1,97;0,15;0,61;0,94;1,36;0,69;-0,3710637;-0,4942963;39,0317;37,03;-2,001698;2;1;0;1;0;0;0;743;0;0;0;0;0;0;0;1;1
49;Qoryooley;1;2017;10680;580,9;2017m1;95;6;8;2;4;0;0;1;1;9,276128;292394;12,58586;4,553877;;;;;;;;;;;2305;0;0,496;0,25;0,48;0,71;0,31;-1,171183;-1,386294;35,99345;38,4611;2,467621;1;1;0;1;1;1;1;684;1;1;0;1;0;8;1;1;1
49;Qoryooley;2;2017;32945;1165,05;2017m2;81;0;2;1;1;0;0;0;0;10,40259;292394;12,58586;4,394449;8;;4;;2;;1;;1;;2305;0;0,319;0,31;0,49;0,86;0,35;-1,049822;-1,171183;35,99345;40,1746;4,181175;1;1;0;1;0;0;0;685;1;0;0;0;0;2;0;1;1
49;Qoryooley;3;2017;19005;1022,02;2017m3;122;7;4;1;1;0;0;0;2;9,852457;292394;12,58586;4,804021;2;8;1;4;1;2;0;1;0;1;2305;0;0,267333;0,31;0,44;0,71;0,34;-1,07881;-1,171183;35,99345;44,0112;8,01778;1;1;0;1;0;1;0;686;1;0;0;0;0;4;1;1;1
49;Qoryooley;4;2017;24995;1103,34;2017m4;116;13;8;6;1;0;0;0;1;10,12643;292394;12,58586;4,75359;4;2;1;1;1;1;0;0;2;0;2305;104,834;0,289;0,55;0,4;0,51;0,51;-0,6733446;-0,597837;35,99345;43,8291;7,835625;2;1;0;1;1;1;0;687;1;0;1;0;0;8;1;1;1
49;Qoryooley;5;2017;16905;933,15;2017m5;152;20;7;5;2;0;0;0;0;9,735365;292394;12,58586;5,02388;8;4;1;1;6;1;0;0;1;2;2305;59,904;0,340667;0,52;0,44;0,52;0,5;-0,6931472;-0,6539265;35,99345;34,9187;-1,074745;2;1;0;1;0;1;0;688;1;0;1;0;0;7;1;1;1
49;Qoryooley;6;2017;20700;957,47;2017m6;153;3;4;2;0;0;0;0;2;9,937889;292394;12,58586;5,030438;7;8;2;1;5;6;0;0;0;1;2305;12,439;0,477;0,5;0,45;0,55;0,49;-0,7133499;-0,6931472;35,99345;33,0009;-2,99258;2;1;0;1;0;0;0;689;1;0;0;0;0;4;1;1;1
49;Qoryooley;7;2017;29390,4;1424,54;2017m7;154;7;2;1;0;0;0;0;1;10,28843;292394;12,58586;5,036952;4;7;0;2;2;5;0;0;2;0;2305;0;0,415667;0,48;0,44;0,54;0,47;-0,7550226;-0,7339692;35,99345;33,0759;-2,917503;2;1;0;1;0;1;0;690;1;0;0;0;0;2;0;1;1
49;Qoryooley;8;2017;67604,9;3661,33;2017m8;508;0;6;4;2;0;0;0;0;11,12144;292394;12,58586;6,230482;2;4;0;0;1;2;0;0;1;2;2305;11,193;0,346333;0,48;0,45;0,52;0,47;-0,7550226;-0,7339692;35,99345;33,9841;-2,009365;2;1;0;1;0;0;0;691;1;0;1;0;0;6;1;1;1
49;Qoryooley;9;2017;52816,1;2697,79;2017m9;352;0;6;3;1;0;0;0;2;10,87457;292394;12,58586;5,863631;6;2;2;0;4;1;0;0;0;1;2305;2,471;0,329;0,48;0,47;0,51;0,48;-0,7339692;-0,7339692;35,99345;39,7402;3,746754;2;1;0;1;0;0;0;692;1;0;0;0;0;6;1;1;1
49;Qoryooley;10;2017;30669;1734,14;2017m10;244;0;11;7;4;0;0;0;0;10,33101;292394;12,58586;5,497168;6;6;1;2;3;4;0;0;2;0;2305;30,171;0,303;0,32;0,48;0,51;0,36;-1,021651;-1,139434;35,99345;42,3686;6,375183;1;1;0;1;1;0;0;693;1;1;1;0;0;11;1;1;1
49;Qoryooley;11;2017;21696,5;1227,54;2017m11;198;15;10;6;4;0;0;0;0;9,984904;292394;12,58586;5,288267;11;6;4;1;7;3;0;0;0;2;2305;105,182;0,346667;0,59;0,46;0,51;0,56;-0,5798185;-0,5276328;35,99345;36,9637;0,9702873;2;1;0;1;1;1;0;694;1;1;1;0;0;10;1;1;1
49;Qoryooley;12;2017;34115;1873,5;2017m12;286;25;6;3;3;0;0;0;0;10,43749;292394;12,58586;5,655992;10;11;4;4;6;7;0;0;0;0;2305;0;0,551;0,7;0,44;0,49;0,64;-0,4462871;-0,356675;35,99345;36,2248;0,2313957;2;1;0;1;0;1;0;695;1;1;0;0;0;6;1;1;1
49;Qoryooley;1;2018;34753;1659,43;2018m1;227;1;5;5;0;0;0;0;0;10,45602;282277;12,55064;5,42495;6;10;3;4;3;6;0;0;0;0;2305;0;0,375333;0,69;0,45;0,49;0,63;-0,4620355;-0,3710637;35,99345;37,7365;1,743065;2;1;0;1;0;0;0;696;1;0;1;0;0;5;1;1;1
49;Qoryooley;2;2018;29507;1516,26;2018m2;211;52;15;11;0;0;0;3;1;10,29238;282277;12,55064;5,351858;5;6;0;3;5;3;0;0;0;0;2305;0;0,297;0,55;0,44;0,51;0,53;-0,6348783;-0,597837;35,99345;40,3879;4,394436;2;1;0;1;1;1;1;697;1;0;1;1;0;15;1;1;1
49;Qoryooley;3;2018;48072;2567,93;2018m3;362;3;3;2;1;0;0;0;0;10,78046;282277;12,55064;5,891644;15;5;0;0;11;5;3;0;1;0;2305;15,487;0,284;0,88;0,45;0,52;0,77;-0,2613648;-0,1278334;35,99345;41,8175;5,824051;3;0;0;1;0;0;0;698;1;0;0;0;0;3;1;1;1
49;Qoryooley;4;2018;33300;1704,79;2018m4;233;6;2;2;0;0;0;0;0;10,41331;282277;12,55064;5,451038;3;15;1;0;2;11;0;3;0;1;2305;237,396;0,301;1,92;0,76;0,52;1,63;0,48858;0,6523252;35,99345;37,1248;1,13134;4;0;1;1;0;1;0;699;1;0;0;0;0;2;0;1;1
49;Qoryooley;5;2018;46343,3;2456,99;2018m5;382;13;2;2;0;0;0;0;0;10,74383;282277;12,55064;5,945421;2;3;0;1;2;2;0;0;0;0;2305;186,336;0,537667;2,61;1,09;0,8;2,23;0,8020016;0,9593502;35,99345;28,8235;-7,169926;4;0;1;1;0;1;0;700;1;0;0;0;0;2;0;1;1
49;Qoryooley;6;2018;35884;1766,11;2018m6;323;26;11;6;4;0;0;1;0;10,48805;282277;12,55064;5,777652;2;2;0;0;2;2;0;0;0;0;2305;15,765;0,675;2,2;1,47;1,07;2,02;0,7030975;0,7884574;35,99345;25,3598;-10,63369;4;0;1;1;1;1;1;701;1;1;1;1;0;11;1;1;1
49;Qoryooley;7;2018;30011;1682,91;2018m7;244;6;6;6;0;0;0;0;0;10,30932;282277;12,55064;5,497168;11;2;4;0;6;2;1;0;0;0;2305;22,412;0,619667;2,2;1,24;1,38;1,96;0,6729445;0,7884574;35,99345;30,0773;-5,916155;4;0;1;1;0;1;0;702;1;0;1;0;0;6;1;1;1
49;Qoryooley;8;2018;39186;2171,84;2018m8;353;22;4;4;0;0;0;0;0;10,57607;282277;12,55064;5,866468;6;11;0;4;6;6;0;1;0;0;2305;0,23;0,448;2,06;1,23;1,38;1,85;0,6151857;0,722706;35,99345;31,8691;-4,12435;4;0;1;1;0;1;0;703;1;0;1;0;0;4;1;1;1
49;Qoryooley;9;2018;45939,5;2408,42;2018m9;332;45;6;4;2;0;0;0;0;10,73508;282277;12,55064;5,805135;4;6;0;0;4;6;0;0;0;0;2305;0;0,386667;1,63;1,23;1,36;1,53;0,4252677;0,48858;35,99345;38,5283;2,534847;4;0;1;1;0;1;0;704;1;0;1;0;0;6;1;1;1
49;Qoryooley;10;2018;43440;2421,39;2018m10;351;1;4;2;0;0;0;0;2;10,67914;282277;12,55064;5,860786;6;4;2;0;4;4;0;0;0;0;2305;33,45;0,352;0,7;0,97;1,2;0,77;-0,2613648;-0,356675;35,99345;40,0318;4,038357;2;1;0;1;0;0;0;705;1;0;0;0;0;4;1;1;1
49;Qoryooley;11;2018;54038;2861,11;2018m11;387;0;1;1;0;0;0;0;0;10,89744;282277;12,55064;5,958425;4;6;0;2;2;4;0;0;2;0;2305;44,256;0,526333;0,3;0,63;0,97;0,38;-0,967584;-1,203973;35,99345;34,8276;-1,165871;1;1;0;1;0;0;0;706;1;0;0;0;0;1;0;1;1
49;Qoryooley;12;2018;58437,7;3275,01;2018m12;439;3;1;0;0;0;0;0;1;10,97572;282277;12,55064;6,084499;1;4;0;0;1;2;0;0;0;2;2305;29,369;0,564333;0,5;0,55;0,62;0,51;-0,6733446;-0,6931472;35,99345;35,0059;-0,9875145;2;1;0;1;0;0;0;707;1;0;0;0;0;1;0;1;1
49;Qoryooley;1;2019;55479,9;2737,86;2019m1;352;3;5;3;1;0;0;1;0;10,92378;282277;12,55064;5,863631;1;1;0;0;0;1;0;0;1;0;2305;0;0,400333;0,62;0,54;0,58;0,6;-0,5108256;-0,4780358;35,99345;38,6367;2,643223;2;1;0;1;0;0;1;708;1;0;0;1;0;5;1;1;1
49;Qoryooley;2;2019;48618,2;2527,34;2019m2;357;83;7;4;2;0;0;0;1;10,79175;282277;12,55064;5,877736;5;1;1;0;3;0;1;0;0;1;2305;0,653;0,300667;0,62;0,51;0,58;0,59;-0,5276328;-0,4780358;35,99345;40,5793;4,585869;2;1;0;1;0;1;0;709;1;0;1;0;0;7;1;1;1
49;Qoryooley;3;2019;16560;926,7;2019m3;152;17;4;3;1;0;0;0;0;9,714746;282277;12,55064;5,02388;7;5;2;1;4;3;0;1;1;0;2305;28,219;0,290333;0,79;0,51;0,59;0,72;-0,328504;-0,2357223;35,99345;42,0791;6,085621;2;1;0;1;0;1;0;710;1;0;0;0;0;4;1;1;1
49;Qoryooley;4;2019;30151;1690,74;2019m4;279;7;6;4;1;0;0;0;1;10,31397;282277;12,55064;5,631212;4;7;1;2;3;4;0;0;0;1;2305;55,673;0,311667;0,87;0,49;0,58;0,77;-0,2613648;-0,1392621;35,99345;42,4068;6,413315;3;0;0;1;0;1;0;711;1;0;1;0;0;6;1;1;1
49;Qoryooley;5;2019;45611,6;2195,41;2019m5;429;13;6;5;1;0;0;0;0;10,72792;282277;12,55064;6,061457;6;4;1;1;4;3;0;0;1;0;2305;138,181;0,460667;1,31;0,49;0,56;1,11;0,10436;0,2700271;35,99345;33,9214;-2,072018;4;0;1;1;0;1;0;712;1;0;1;0;0;6;1;1;1
49;Qoryooley;6;2019;46957,6;2268,64;2019m6;328;1;5;4;0;0;0;0;1;10,757;282277;12,55064;5,793014;6;6;1;1;5;4;0;0;0;1;2305;6,754;0,517333;1,12;0,52;0,57;0,97;-0,0304592;0,1133287;35,99345;31,109;-4,884491;4;0;0;1;0;0;0;713;1;0;1;0;0;5;1;1;1
49;Qoryooley;7;2019;39461,7;2058,75;2019m7;263;10;5;5;0;0;0;0;0;10,58309;282277;12,55064;5,572154;5;6;0;1;4;5;0;0;1;0;2305;25,053;0,463333;1,19;0,77;0,6;1,08;0,0769611;0,1739534;35,99345;29,4319;-6,561558;4;0;1;1;0;1;0;714;1;0;1;0;0;5;1;1;1
49;Qoryooley;8;2019;37595;1851,68;2019m8;249;20;5;3;1;0;0;0;1;10,53463;282277;12,55064;5,517453;5;5;0;0;5;4;0;0;0;1;2305;42,781;0,381333;1,29;0,94;0,59;1,2;0,1823216;0,2546422;35,99345;33,7135;-2,27998;4;0;1;1;0;1;0;715;1;0;0;0;0;5;1;1;1
49;Qoryooley;9;2019;23095,9;1218,5;2019m9;171;26;11;4;5;0;0;0;2;10,04741;282277;12,55064;5,141664;5;5;1;0;3;5;0;0;1;0;2305;14,059;0,373667;1,42;0,81;0,82;1,27;0,2390169;0,3506568;35,99345;36,7369;0,7434502;4;0;1;1;1;1;0;716;1;1;1;0;0;11;1;1;1
49;Qoryooley;10;2019;29030;1341,66;2019m10;189;2;2;1;1;0;0;0;0;10,27608;282277;12,55064;5,241747;11;5;5;1;4;3;0;0;2;1;2305;267,336;0,535;2,65;0,91;1,09;2,22;0,7975072;0,9745597;35,99345;34,635;-1,358398;4;0;1;1;0;0;0;717;1;0;0;0;0;2;0;1;1
49;Qoryooley;11;2019;15131;801,5;2019m11;134;4;8;5;3;0;0;0;0;9,624501;282277;12,55064;4,89784;2;11;1;5;1;4;0;0;0;2;2305;129,187;0,669667;2,44;1,16;1,34;2,12;0,751416;0,8919981;35,99345;30,6499;-5,343588;4;0;1;1;1;0;0;718;1;1;1;0;0;8;1;1;1
49;Qoryooley;12;2019;16651,8;822,591;2019m12;100;1;4;3;0;0;0;0;1;9,720275;282277;12,55064;4,60517;8;2;3;1;5;1;0;0;0;0;2305;20,465;0,6667;2,64;1,35;1,32;2,32;0,8415672;0,9707789;35,99345;31,6237;-4,369755;4;0;1;1;0;0;0;719;1;0;0;0;0;4;1;1;1
49;Qoryooley;1;2020;12790;677,15;2020m1;104;8;6;6;0;0;0;0;0;9,456422;207773;12,2442;4,644391;4;8;0;3;3;5;0;0;1;0;2305;0;0,480333;2,63;1,4;1,35;2,32;0,8415672;0,9669839;35,99345;36,2491;0,2556458;4;0;1;1;0;1;0;720;1;0;1;0;0;6;1;1;1
49;Qoryooley;2;2020;8601;451,01;2020m2;60;15;2;2;0;0;0;0;0;9,059634;207773;12,2442;4,094345;6;4;0;0;6;3;0;0;0;1;2305;0,99;0,340333;2,92;1,48;1,4;2,56;0,9400072;1,071584;35,99345;38,9348;2,941326;4;0;1;1;0;1;0;721;1;0;0;0;0;2;0;1;1
49;Qoryooley;3;2020;9618;521;2020m3;82;0;1;1;0;0;0;0;0;9,171391;207773;12,2442;4,406719;2;6;0;0;2;6;0;0;0;0;2305;86,647;0,324333;3,49;1,28;1,44;2,94;1,07841;1,249902;35,99345;41,1321;5,138622;4;0;1;1;0;0;0;722;1;0;0;0;0;1;0;1;1
49;Qoryooley;4;2020;41573;2253,26;2020m4;251;10;3;2;1;0;0;0;0;10,63521;207773;12,2442;5,525453;1;2;0;0;1;2;0;0;0;0;2305;150,845;0,500333;2,4;1,24;1,43;2,11;0,7466879;0,8754688;35,99345;38,1999;2,206425;4;0;1;1;0;1;0;723;1;0;0;0;0;3;1;1;1
49;Qoryooley;5;2020;49891;2482,05;2020m5;286;4;7;6;0;0;0;0;1;10,8176;207773;12,2442;5,655992;3;1;1;0;2;1;0;0;0;0;2305;58,342;0,672333;1,64;1,17;1,42;1,53;0,4252677;0,4946962;35,99345;32,3867;-3,60675;4;0;1;1;0;0;0;724;1;0;1;0;0;7;1;1;1
49;Qoryooley;6;2020;69488,5;3138,01;2020m6;220;0;6;5;0;0;0;0;1;11,14892;207773;12,2442;5,393628;7;3;0;1;6;2;0;0;1;0;2305;70,915;0,503333;1,78;0,9;1,22;1,56;0,4446858;0,5766134;35,99345;32,4642;-3,529263;4;0;1;1;0;0;0;725;1;0;1;0;0;6;1;1;1
49;Qoryooley;7;2020;68624;3427,75;2020m7;275;10;6;4;2;0;0;0;0;11,1364;207773;12,2442;5,616771;6;7;0;0;5;6;0;0;1;1;2305;233,101;0,452;2,76;0,57;1;2,21;0,7929925;1,015231;35,99345;33,5149;-2,478519;4;0;1;1;0;1;0;726;1;0;1;0;0;6;1;1;1
49;Qoryooley;8;2020;94062;4032,65;2020m8;261;30;11;8;2;0;0;0;1;11,45171;207773;12,2442;5,56452;6;6;2;0;4;5;0;0;0;1;2305;31,77;0,517667;3,14;0,81;1,01;2,55;0,9360933;1,144223;35,99345;31,8852;-4,10828;4;0;1;1;1;1;0;727;1;0;1;0;0;11;1;1;1
49;Qoryooley;9;2020;61284,6;3075,21;2020m9;252;23;7;6;1;0;0;0;0;11,02328;207773;12,2442;5,529429;11;6;2;2;8;4;0;0;1;0;2305;0,743;0,432667;2,35;1,04;1,22;2,02;0,7030975;0,8544153;35,99345;35,5927;-0,4007378;4;0;1;1;0;1;0;728;1;0;1;0;0;7;1;1;1
